1.398,1.323,1.771,1.723,1.863,1.435,1.248,2.400,1.211,1.203,1.174,1.397,1.361,1.506,1.279,1.438,
1.402,1.335,1.769,1.722,1.863,1.437,1.242,2.400,1.203,1.203,1.182,1.400,1.355,1.512,1.281,1.432,
1.395,1.328,1.768,1.722,1.864,1.437,1.241,2.399,1.203,1.209,1.173,1.397,1.364,1.508,1.278,1.438,
1.394,1.324,1.768,1.722,1.864,1.440,1.244,2.400,1.220,1.203,1.174,1.404,1.355,1.504,1.279,1.432,
1.397,1.324,1.769,1.722,1.866,1.440,1.240,2.398,1.206,1.205,1.174,1.405,1.355,1.503,1.278,1.427,
1.401,1.332,1.768,1.718,1.863,1.438,1.242,2.401,1.225,1.202,1.173,1.402,1.355,1.506,1.278,1.437,
1.399,1.322,1.769,1.722,1.865,1.432,1.245,2.398,1.219,1.201,1.174,1.399,1.358,1.505,1.278,1.431,
1.400,1.324,1.768,1.723,1.864,1.440,1.244,2.395,1.206,1.202,1.173,1.403,1.361,1.500,1.278,1.438,
1.394,1.323,1.768,1.719,1.864,1.440,1.244,2.399,1.209,1.208,1.171,1.398,1.360,1.501,1.278,1.437,
1.399,1.325,1.768,1.720,1.863,1.435,1.245,2.405,1.214,1.201,1.174,1.399,1.356,1.510,1.279,1.437,
1.394,1.325,1.768,1.722,1.863,1.440,1.244,2.399,1.212,1.201,1.173,1.403,1.355,1.510,1.278,1.436,
1.398,1.326,1.769,1.719,1.870,1.441,1.244,2.399,1.205,1.203,1.175,1.403,1.356,1.505,1.285,1.433,
1.394,1.324,1.770,1.719,1.863,1.441,1.245,2.401,1.203,1.206,1.174,1.402,1.356,1.505,1.278,1.433,
1.398,1.324,1.770,1.718,1.864,1.439,1.245,2.399,1.216,1.207,1.173,1.403,1.361,1.505,1.279,1.437,
1.394,1.324,1.768,1.718,1.864,1.440,1.245,2.399,1.226,1.201,1.179,1.401,1.357,1.502,1.283,1.431,
1.398,1.328,1.768,1.715,1.861,1.440,1.249,2.400,1.205,1.202,1.175,1.402,1.357,1.507,1.282,1.436,
1.398,1.329,1.768,1.718,1.865,1.436,1.244,2.399,1.205,1.206,1.175,1.402,1.359,1.506,1.276,1.432,
1.394,1.325,1.775,1.719,1.863,1.440,1.244,2.399,1.202,1.203,1.176,1.401,1.357,1.513,1.277,1.433,
1.398,1.324,1.769,1.717,1.864,1.437,1.244,2.400,1.203,1.202,1.174,1.399,1.354,1.516,1.282,1.432,
1.401,1.324,1.768,1.721,1.863,1.442,1.243,2.395,1.211,1.202,1.180,1.398,1.354,1.510,1.280,1.440,
1.396,1.325,1.769,1.718,1.873,1.438,1.242,2.406,1.205,1.202,1.173,1.402,1.356,1.506,1.278,1.432,
1.396,1.322,1.769,1.716,1.864,1.437,1.244,2.399,1.202,1.202,1.173,1.395,1.356,1.508,1.278,1.431,
1.397,1.325,1.768,1.714,1.864,1.440,1.247,2.401,1.202,1.203,1.173,1.400,1.355,1.505,1.286,1.438,
