1.175,1.324,1.770,1.271,1.863,1.440,1.245,2.399,1.203,1.203,1.177,1.399,1.353,1.508,1.285,1.437,
1.176,1.323,1.775,1.268,1.863,1.438,1.241,2.398,1.203,1.202,1.175,1.405,1.357,1.510,1.280,1.440,
1.174,1.326,1.769,1.273,1.863,1.435,1.244,2.398,1.219,1.202,1.174,1.401,1.355,1.515,1.278,1.433,
1.174,1.323,1.769,1.266,1.868,1.434,1.243,2.402,1.206,1.203,1.177,1.408,1.357,1.517,1.279,1.437,
1.174,1.322,1.771,1.270,1.864,1.440,1.245,2.403,1.207,1.207,1.180,1.406,1.362,1.515,1.279,1.438,
1.173,1.326,1.769,1.270,1.863,1.440,1.244,2.398,1.203,1.203,1.173,1.399,1.355,1.515,1.283,1.438,
1.172,1.324,1.769,1.270,1.863,1.444,1.241,2.396,1.213,1.201,1.174,1.402,1.361,1.509,1.280,1.433,
1.171,1.321,1.770,1.266,1.863,1.437,1.242,2.397,1.207,1.205,1.174,1.405,1.355,1.507,1.280,1.431,
1.170,1.323,1.773,1.266,1.859,1.440,1.247,2.398,1.220,1.205,1.177,1.406,1.356,1.504,1.278,1.435,
1.170,1.322,1.774,1.266,1.860,1.438,1.245,2.392,1.219,1.203,1.174,1.405,1.352,1.510,1.279,1.440,
1.170,1.326,1.770,1.270,1.863,1.439,1.242,2.399,1.211,1.202,1.173,1.405,1.355,1.504,1.281,1.434,
1.169,1.321,1.769,1.266,1.863,1.436,1.241,2.396,1.226,1.201,1.176,1.400,1.357,1.510,1.281,1.433,
1.169,1.321,1.771,1.265,1.863,1.444,1.241,2.398,1.203,1.201,1.173,1.399,1.357,1.510,1.278,1.432,
1.173,1.32,1.769,1.266,1.863,1.439,1.246,2.398,1.214,1.205,1.174,1.406,1.356,1.502,1.280,1.440,
1.167,1.321,1.768,1.266,1.863,1.438,1.242,2.399,1.219,1.206,1.175,1.405,1.357,1.506,1.282,1.432,
1.168,1.324,1.770,1.267,1.865,1.442,1.241,2.396,1.211,1.203,1.174,1.406,1.358,1.510,1.279,1.439,
1.167,1.325,1.770,1.267,1.863,1.440,1.245,2.398,1.206,1.203,1.174,1.401,1.360,1.506,1.285,1.434,
1.166,1.324,1.776,1.267,1.863,1.433,1.245,2.399,1.203,1.206,1.177,1.402,1.360,1.509,1.287,1.437,
1.166,1.322,1.772,1.266,1.863,1.438,1.241,2.396,1.213,1.205,1.177,1.403,1.361,1.506,1.279,1.438,
1.166,1.322,1.770,1.270,1.864,1.434,1.241,2.399,1.211,1.203,1.173,1.404,1.357,1.512,1.278,1.431,
1.164,1.325,1.770,1.270,1.866,1.440,1.241,2.399,1.207,1.203,1.175,1.400,1.355,1.511,1.280,1.436,
1.164,1.322,1.773,1.268,1.866,1.438,1.241,2.398,1.203,1.204,1.180,1.401,1.358,1.510,1.278,1.432,
1.164,1.322,1.768,1.267,1.863,1.439,1.244,2.399,1.208,1.206,1.174,1.405,1.355,1.509,1.286,1.433,
1.164,1.324,1.770,1.266,1.863,1.434,1.244,2.398,1.203,1.206,1.182,1.401,1.357,1.505,1.282,1.432,
1.163,1.324,1.774,1.265,1.863,1.438,1.244,2.396,1.205,1.205,1.179,1.402,1.361,1.506,1.278,1.437,
1.162,1.324,1.772,1.267,1.865,1.441,1.245,2.398,1.218,1.202,1.174,1.399,1.358,1.505,1.280,1.434,
1.162,1.322,1.769,1.264,1.868,1.440,1.241,2.399,1.207,1.203,1.173,1.405,1.361,1.502,1.279,1.432,
1.162,1.324,1.771,1.268,1.863,1.438,1.242,2.398,1.208,1.206,1.174,1.407,1.358,1.510,1.278,1.438,
1.162,1.324,1.770,1.270,1.863,1.439,1.241,2.398,1.213,1.207,1.174,1.400,1.358,1.504,1.278,1.438,
1.162,1.323,1.772,1.266,1.861,1.439,1.242,2.399,1.203,1.203,1.174,1.402,1.354,1.506,1.279,1.437,
1.162,1.322,1.776,1.267,1.863,1.440,1.242,2.395,1.215,1.205,1.173,1.400,1.357,1.510,1.279,1.438,
1.160,1.320,1.769,1.264,1.863,1.431,1.241,2.398,1.203,1.207,1.174,1.402,1.359,1.512,1.279,1.432,
1.160,1.321,1.769,1.264,1.863,1.432,1.242,2.400,1.213,1.207,1.174,1.402,1.358,1.505,1.279,1.431,
1.159,1.322,1.770,1.272,1.863,1.440,1.241,2.399,1.207,1.203,1.183,1.402,1.359,1.502,1.279,1.434,
1.164,1.325,1.769,1.268,1.863,1.433,1.241,2.406,1.213,1.203,1.175,1.399,1.355,1.510,1.278,1.438,
1.158,1.321,1.774,1.270,1.865,1.434,1.241,2.395,1.209,1.202,1.176,1.397,1.356,1.505,1.278,1.434,
1.157,1.321,1.770,1.264,1.863,1.437,1.244,2.398,1.203,1.206,1.174,1.403,1.357,1.505,1.278,1.440,
1.157,1.32,1.769,1.266,1.863,1.444,1.241,2.398,1.222,1.207,1.174,1.401,1.360,1.510,1.282,1.437,
1.156,1.323,1.771,1.266,1.863,1.436,1.241,2.398,1.212,1.203,1.174,1.399,1.355,1.512,1.280,1.439,
1.156,1.322,1.773,1.266,1.864,1.440,1.244,2.396,1.214,1.202,1.175,1.403,1.361,1.515,1.278,1.438,
1.163,1.32,1.770,1.264,1.872,1.440,1.241,2.399,1.214,1.203,1.174,1.410,1.355,1.510,1.279,1.440,
1.160,1.323,1.770,1.263,1.860,1.439,1.241,2.398,1.203,1.203,1.174,1.400,1.354,1.505,1.281,1.431,
1.155,1.32,1.768,1.264,1.863,1.444,1.242,2.400,1.207,1.211,1.179,1.396,1.357,1.506,1.279,1.438,
1.154,1.321,1.773,1.265,1.863,1.439,1.241,2.399,1.211,1.205,1.174,1.403,1.363,1.510,1.282,1.437,
1.153,1.325,1.769,1.266,1.863,1.439,1.242,2.400,1.207,1.203,1.178,1.403,1.355,1.504,1.279,1.434,
1.153,1.324,1.770,1.273,1.863,1.437,1.241,2.398,1.212,1.201,1.174,1.401,1.358,1.506,1.289,1.432,
1.153,1.322,1.768,1.266,1.863,1.440,1.242,2.399,1.227,1.203,1.174,1.401,1.358,1.511,1.283,1.437,
1.152,1.325,1.770,1.270,1.864,1.437,1.241,2.399,1.203,1.203,1.177,1.403,1.360,1.511,1.279,1.436,
1.153,1.324,1.769,1.268,1.863,1.444,1.246,2.402,1.224,1.203,1.176,1.399,1.355,1.515,1.286,1.434,
1.151,1.324,1.769,1.266,1.863,1.436,1.241,2.406,1.203,1.203,1.174,1.402,1.357,1.516,1.282,1.431,
1.151,1.324,1.769,1.264,1.863,1.440,1.241,2.399,1.206,1.203,1.174,1.405,1.360,1.515,1.279,1.428,
1.151,1.324,1.772,1.263,1.861,1.435,1.245,2.399,1.207,1.208,1.174,1.406,1.361,1.504,1.280,1.431,
1.152,1.323,1.770,1.266,1.860,1.440,1.242,2.399,1.219,1.207,1.174,1.403,1.356,1.505,1.278,1.433,
1.150,1.323,1.773,1.263,1.863,1.439,1.242,2.398,1.213,1.203,1.176,1.405,1.360,1.510,1.280,1.440,
1.149,1.326,1.768,1.265,1.863,1.439,1.242,2.398,1.225,1.203,1.178,1.402,1.360,1.513,1.279,1.444,
1.148,1.324,1.770,1.264,1.864,1.438,1.243,2.399,1.223,1.200,1.174,1.407,1.356,1.510,1.282,1.438,
1.151,1.322,1.771,1.265,1.867,1.436,1.241,2.402,1.223,1.203,1.173,1.405,1.359,1.504,1.279,1.444,
1.148,1.324,1.770,1.266,1.862,1.440,1.242,2.395,1.210,1.208,1.174,1.406,1.355,1.505,1.278,1.437,
1.149,1.321,1.770,1.265,1.861,1.440,1.241,2.399,1.220,1.203,1.174,1.403,1.358,1.504,1.279,1.436,
1.149,1.332,1.770,1.266,1.863,1.439,1.242,2.398,1.203,1.207,1.174,1.400,1.352,1.512,1.279,1.439,
1.149,1.323,1.775,1.264,1.863,1.439,1.241,2.399,1.203,1.200,1.174,1.399,1.357,1.512,1.289,1.434,
1.147,1.323,1.770,1.266,1.863,1.435,1.244,2.407,1.203,1.211,1.174,1.407,1.356,1.505,1.279,1.431,
1.146,1.32,1.769,1.265,1.863,1.439,1.241,2.398,1.220,1.205,1.174,1.405,1.364,1.515,1.279,1.441,
1.145,1.323,1.768,1.272,1.863,1.437,1.241,2.398,1.216,1.206,1.177,1.399,1.355,1.511,1.278,1.433,
1.145,1.326,1.769,1.261,1.863,1.440,1.245,2.399,1.205,1.203,1.173,1.405,1.355,1.510,1.279,1.438,
1.145,1.324,1.775,1.266,1.861,1.438,1.244,2.393,1.222,1.203,1.174,1.406,1.355,1.515,1.278,1.438,
1.145,1.316,1.768,1.263,1.863,1.440,1.240,2.396,1.220,1.205,1.174,1.407,1.363,1.505,1.284,1.433,
1.145,1.325,1.769,1.263,1.863,1.438,1.245,2.395,1.206,1.206,1.174,1.406,1.358,1.505,1.279,1.437,
1.144,1.32,1.770,1.266,1.863,1.431,1.241,2.398,1.222,1.213,1.174,1.399,1.356,1.509,1.286,1.435,
1.145,1.320,1.768,1.264,1.863,1.434,1.241,2.395,1.220,1.203,1.174,1.400,1.357,1.515,1.278,1.438,
1.145,1.324,1.773,1.261,1.861,1.439,1.242,2.395,1.203,1.203,1.179,1.400,1.356,1.510,1.278,1.440,
1.147,1.322,1.769,1.261,1.862,1.440,1.241,2.398,1.203,1.205,1.172,1.407,1.358,1.515,1.278,1.439,
1.143,1.321,1.769,1.264,1.864,1.433,1.248,2.402,1.207,1.202,1.174,1.403,1.355,1.502,1.281,1.436,
1.142,1.325,1.772,1.261,1.863,1.439,1.243,2.398,1.205,1.203,1.174,1.400,1.355,1.508,1.281,1.437,
1.141,1.324,1.768,1.265,1.863,1.440,1.244,2.399,1.207,1.202,1.174,1.405,1.358,1.506,1.280,1.438,
1.141,1.321,1.768,1.261,1.868,1.440,1.245,2.398,1.203,1.206,1.173,1.402,1.360,1.512,1.279,1.433,
1.141,1.32,1.770,1.261,1.871,1.438,1.241,2.397,1.207,1.203,1.174,1.401,1.355,1.508,1.279,1.438,
1.141,1.324,1.771,1.261,1.863,1.436,1.241,2.400,1.206,1.213,1.174,1.403,1.357,1.502,1.277,1.434,
