1.076,1.311,1.780,1.413,1.870,1.442,1.245,2.406,1.220,1.212,1.179,1.407,1.361,1.512,1.283,1.442,
1.076,1.315,1.780,1.419,1.870,1.442,1.245,2.406,1.221,1.207,1.178,1.400,1.360,1.515,1.282,1.446,
1.075,1.311,1.780,1.415,1.869,1.444,1.249,2.407,1.207,1.209,1.178,1.410,1.361,1.513,1.290,1.439,
1.077,1.311,1.779,1.414,1.870,1.440,1.247,2.407,1.218,1.210,1.181,1.409,1.361,1.506,1.286,1.440,
1.078,1.315,1.775,1.420,1.871,1.438,1.245,2.407,1.214,1.214,1.176,1.405,1.363,1.519,1.285,1.441,
1.078,1.311,1.775,1.424,1.873,1.441,1.250,2.407,1.221,1.208,1.178,1.409,1.361,1.517,1.287,1.437,
1.078,1.312,1.776,1.416,1.869,1.440,1.253,2.407,1.209,1.211,1.182,1.403,1.366,1.513,1.290,1.440,
1.078,1.316,1.776,1.427,1.876,1.440,1.247,2.407,1.224,1.209,1.178,1.409,1.362,1.509,1.284,1.442,
1.078,1.311,1.780,1.417,1.873,1.441,1.245,2.405,1.207,1.208,1.178,1.411,1.364,1.512,1.282,1.439,
1.078,1.311,1.776,1.419,1.874,1.438,1.247,2.406,1.225,1.207,1.178,1.409,1.364,1.515,1.282,1.438,
1.079,1.311,1.776,1.423,1.871,1.441,1.245,2.408,1.228,1.208,1.174,1.409,1.366,1.510,1.284,1.436,
1.083,1.316,1.776,1.424,1.867,1.442,1.245,2.407,1.207,1.207,1.178,1.409,1.363,1.514,1.287,1.442,
1.079,1.313,1.776,1.419,1.871,1.446,1.245,2.409,1.216,1.209,1.181,1.408,1.364,1.509,1.290,1.444,
1.080,1.311,1.777,1.420,1.870,1.441,1.246,2.407,1.207,1.203,1.183,1.410,1.367,1.511,1.286,1.444,
1.083,1.312,1.778,1.419,1.870,1.444,1.245,2.407,1.213,1.207,1.178,1.405,1.362,1.507,1.284,1.440,
1.079,1.313,1.775,1.414,1.869,1.446,1.245,2.407,1.211,1.208,1.177,1.410,1.358,1.509,1.283,1.439,
1.079,1.312,1.778,1.418,1.871,1.439,1.247,2.406,1.215,1.207,1.176,1.409,1.364,1.517,1.292,1.444,
1.079,1.310,1.776,1.425,1.868,1.444,1.245,2.406,1.216,1.207,1.179,1.403,1.362,1.510,1.289,1.436,
1.080,1.310,1.777,1.418,1.870,1.441,1.248,2.407,1.211,1.207,1.179,1.406,1.366,1.515,1.286,1.439,
1.083,1.311,1.776,1.419,1.872,1.444,1.245,2.407,1.223,1.207,1.178,1.409,1.365,1.509,1.285,1.437,
1.080,1.309,1.776,1.422,1.871,1.438,1.246,2.407,1.207,1.207,1.178,1.408,1.361,1.510,1.285,1.445,
1.080,1.312,1.780,1.419,1.873,1.440,1.253,2.407,1.211,1.207,1.176,1.410,1.367,1.519,1.287,1.436,
1.081,1.309,1.776,1.420,1.872,1.438,1.248,2.407,1.227,1.207,1.178,1.404,1.361,1.515,1.285,1.444,
1.081,1.310,1.776,1.421,1.872,1.440,1.245,2.403,1.207,1.208,1.177,1.410,1.361,1.519,1.286,1.443,
