1.087,1.328,1.774,1.249,1.866,1.442,1.241,2.400,1.205,1.209,1.174,1.402,1.357,1.508,1.282,1.440,
1.087,1.329,1.774,1.248,1.863,1.438,1.241,2.400,1.203,1.205,1.175,1.401,1.357,1.513,1.281,1.442,
1.085,1.329,1.773,1.245,1.869,1.440,1.242,2.399,1.203,1.208,1.178,1.406,1.357,1.506,1.280,1.441,
1.087,1.323,1.772,1.253,1.865,1.441,1.246,2.401,1.216,1.207,1.174,1.401,1.360,1.508,1.278,1.433,
1.087,1.323,1.775,1.245,1.865,1.435,1.242,2.402,1.204,1.205,1.174,1.401,1.361,1.506,1.283,1.440,
1.086,1.321,1.772,1.242,1.864,1.441,1.248,2.399,1.204,1.203,1.175,1.400,1.359,1.509,1.286,1.439,
1.092,1.320,1.772,1.245,1.864,1.444,1.241,2.405,1.210,1.205,1.174,1.403,1.361,1.503,1.280,1.439,
1.086,1.322,1.772,1.244,1.866,1.444,1.246,2.403,1.209,1.203,1.174,1.406,1.360,1.503,1.280,1.439,
1.084,1.322,1.773,1.245,1.870,1.440,1.244,2.400,1.215,1.205,1.174,1.406,1.357,1.508,1.280,1.438,
1.086,1.322,1.783,1.250,1.869,1.441,1.242,2.407,1.206,1.207,1.175,1.401,1.357,1.515,1.281,1.437,
1.087,1.325,1.776,1.248,1.865,1.441,1.241,2.399,1.226,1.207,1.175,1.402,1.361,1.512,1.279,1.439,
1.087,1.324,1.771,1.247,1.864,1.441,1.244,2.401,1.211,1.203,1.174,1.403,1.357,1.513,1.285,1.440,
1.086,1.322,1.775,1.242,1.864,1.440,1.247,2.402,1.223,1.208,1.174,1.401,1.358,1.512,1.283,1.436,
1.087,1.323,1.774,1.245,1.866,1.440,1.241,2.401,1.207,1.210,1.176,1.405,1.357,1.511,1.283,1.433,
1.086,1.324,1.775,1.252,1.868,1.441,1.244,2.401,1.205,1.203,1.175,1.403,1.357,1.513,1.280,1.439,
1.086,1.324,1.774,1.249,1.866,1.440,1.243,2.401,1.211,1.203,1.171,1.402,1.361,1.506,1.280,1.439,
1.086,1.321,1.772,1.246,1.866,1.440,1.242,2.401,1.208,1.206,1.175,1.401,1.361,1.503,1.281,1.435,
1.086,1.323,1.773,1.245,1.864,1.440,1.244,2.403,1.206,1.203,1.174,1.406,1.362,1.506,1.282,1.436,
1.086,1.320,1.771,1.242,1.866,1.440,1.241,2.401,1.205,1.206,1.180,1.407,1.360,1.510,1.279,1.431,
1.087,1.322,1.774,1.248,1.865,1.444,1.245,2.400,1.207,1.205,1.175,1.402,1.361,1.506,1.282,1.435,
1.086,1.327,1.775,1.244,1.864,1.438,1.241,2.399,1.209,1.205,1.175,1.407,1.360,1.507,1.280,1.439,
1.086,1.319,1.778,1.242,1.864,1.440,1.245,2.399,1.208,1.208,1.181,1.408,1.361,1.516,1.282,1.434,
1.085,1.324,1.776,1.245,1.864,1.444,1.241,2.400,1.209,1.207,1.174,1.405,1.358,1.510,1.281,1.436,
1.086,1.324,1.773,1.249,1.866,1.441,1.242,2.407,1.203,1.205,1.175,1.411,1.356,1.506,1.283,1.434,
1.085,1.323,1.774,1.244,1.865,1.448,1.251,2.399,1.215,1.207,1.175,1.403,1.357,1.506,1.281,1.440,
1.086,1.322,1.776,1.244,1.864,1.437,1.242,2.401,1.209,1.205,1.179,1.407,1.358,1.506,1.283,1.434,
1.085,1.328,1.775,1.245,1.863,1.439,1.242,2.400,1.226,1.212,1.175,1.405,1.361,1.512,1.281,1.440,
1.086,1.324,1.772,1.247,1.865,1.440,1.244,2.402,1.203,1.209,1.175,1.405,1.357,1.508,1.285,1.431,
1.086,1.326,1.774,1.242,1.864,1.440,1.244,2.401,1.205,1.207,1.175,1.402,1.357,1.516,1.281,1.438,
1.085,1.322,1.773,1.246,1.870,1.439,1.244,2.400,1.227,1.207,1.175,1.404,1.362,1.511,1.283,1.437,
1.087,1.322,1.772,1.245,1.865,1.435,1.242,2.400,1.205,1.208,1.171,1.407,1.360,1.511,1.281,1.434,
1.085,1.322,1.775,1.245,1.866,1.439,1.245,2.401,1.205,1.202,1.174,1.407,1.357,1.509,1.285,1.440,
1.084,1.321,1.776,1.244,1.865,1.438,1.241,2.404,1.206,1.210,1.175,1.405,1.361,1.511,1.280,1.441,
1.083,1.324,1.773,1.239,1.865,1.439,1.241,2.405,1.206,1.204,1.177,1.402,1.357,1.506,1.284,1.432,
1.085,1.322,1.773,1.248,1.864,1.440,1.249,2.402,1.210,1.201,1.171,1.404,1.357,1.506,1.282,1.438,
1.083,1.321,1.772,1.241,1.866,1.435,1.242,2.402,1.215,1.207,1.175,1.405,1.361,1.510,1.282,1.439,
1.084,1.321,1.773,1.247,1.865,1.438,1.244,2.403,1.220,1.209,1.186,1.407,1.357,1.505,1.279,1.441,
